0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,titok,info,ID
X,4,7,7,5,3,7,8,1,8,10,8,8,3,8,3,7,ok,no_info,321
X,6,10,9,8,7,8,8,3,6,7,7,8,7,13,9,9,ok,no_info,322
X,9,13,8,8,4,6,7,3,9,9,9,9,4,8,4,6,ok,no_info,323
X,1,0,1,0,0,7,7,4,4,7,6,8,2,8,3,8,ok,no_info,324
X,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,325
X,3,7,4,5,3,7,6,3,5,6,6,9,2,9,8,8,ok,no_info,326
X,2,1,3,2,1,8,7,3,8,6,6,8,2,8,5,8,ok,no_info,327
X,3,9,5,6,4,8,8,3,8,6,6,6,3,9,6,7,ok,no_info,328
X,2,2,4,3,2,8,7,3,9,6,6,8,2,8,6,8,ok,no_info,329
X,3,7,4,5,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,330
X,4,8,6,7,6,9,8,2,5,7,5,6,3,8,7,8,ok,no_info,331
X,4,10,5,7,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,332
X,2,2,4,3,2,8,7,3,9,6,6,8,2,8,6,8,ok,no_info,333
X,2,3,4,2,1,6,8,1,8,10,8,9,2,8,3,7,ok,no_info,334
X,2,3,3,1,1,8,7,2,8,10,5,7,2,8,3,8,ok,no_info,335
X,6,11,9,8,4,4,9,3,9,11,12,10,3,9,4,5,ok,no_info,336
X,4,9,5,4,3,9,6,2,7,11,3,7,3,8,4,9,ok,no_info,337
X,2,2,4,4,2,7,7,3,9,6,6,8,2,8,6,8,ok,no_info,338
X,3,2,5,3,2,8,7,3,9,6,6,8,3,8,6,8,ok,no_info,339
X,7,10,8,6,4,5,9,3,7,12,9,8,4,9,3,6,ok,no_info,340
X,4,10,7,8,5,12,6,2,7,10,1,6,2,7,3,10,ok,no_info,341
X,7,10,9,8,8,8,6,3,5,6,7,7,4,10,11,8,ok,no_info,342
X,4,3,5,5,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,343
X,5,8,7,6,3,7,8,1,8,10,6,8,3,8,4,7,ok,no_info,344
X,3,6,4,4,3,8,5,2,5,6,7,8,2,9,8,9,ok,no_info,345
X,4,6,7,4,3,5,9,3,8,11,12,9,3,9,4,5,ok,no_info,346
X,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,347
X,2,5,4,4,2,8,7,3,9,6,6,8,2,8,6,9,ok,no_info,348
X,2,3,3,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,349
X,5,8,8,6,4,6,8,1,8,10,9,9,3,8,3,7,ok,no_info,350
X,6,10,9,8,5,8,7,0,8,10,5,8,3,8,3,8,ok,no_info,351
X,3,7,5,5,4,8,6,3,5,6,7,8,2,9,8,9,ok,no_info,352
X,3,3,5,2,2,8,7,1,8,11,5,8,2,8,3,8,ok,no_info,353
X,7,13,8,7,4,7,8,2,8,11,6,8,4,8,4,7,ok,no_info,354
X,3,3,5,2,2,9,6,2,8,10,3,7,2,7,3,8,ok,no_info,355
X,5,6,6,6,6,7,8,2,5,7,6,8,3,7,7,8,ok,no_info,356
X,8,12,7,6,4,6,7,2,8,9,6,9,4,5,4,7,ok,no_info,357
X,4,9,5,6,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,358
X,4,9,6,7,5,8,7,3,5,6,6,7,3,9,9,9,ok,no_info,359
X,4,8,5,5,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,360
X,3,4,5,2,2,7,8,1,8,10,7,8,2,8,3,7,ok,no_info,361
X,5,7,8,5,4,7,7,1,8,10,6,8,2,8,3,8,ok,no_info,362
X,4,6,5,5,5,9,7,2,5,8,6,6,2,8,7,7,ok,no_info,363
X,2,7,3,5,3,7,7,3,7,6,7,10,2,8,6,8,ok,no_info,364
X,4,8,6,6,3,5,8,2,8,10,11,9,3,8,4,6,ok,no_info,365
X,2,3,3,2,1,7,7,3,9,6,6,8,2,8,5,7,ok,no_info,366
X,3,1,4,2,2,8,7,4,9,6,6,8,3,8,6,8,ok,no_info,367
X,4,7,5,5,3,7,7,4,9,6,6,10,3,8,6,8,ok,no_info,368
X,4,7,6,5,4,9,8,3,6,7,7,7,6,11,7,7,ok,no_info,369
X,4,9,6,6,4,8,7,0,7,9,5,7,2,8,3,8,ok,no_info,370
X,3,1,4,2,2,8,7,3,9,6,6,9,2,8,6,8,ok,no_info,371
X,3,8,4,5,1,8,7,4,4,7,6,8,3,8,4,8,ok,no_info,372
X,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,373
X,3,5,4,4,2,7,7,3,9,6,6,8,2,8,6,8,ok,no_info,374
X,6,10,9,8,8,8,7,3,7,7,7,8,6,13,8,8,ok,no_info,375
X,3,3,5,2,2,9,7,2,8,11,4,7,2,8,3,8,ok,no_info,376
X,5,8,8,6,4,8,8,1,8,11,4,7,4,9,4,8,ok,no_info,377
X,6,10,9,8,4,5,9,2,9,10,10,9,3,8,4,6,ok,no_info,378
X,3,5,4,5,4,7,6,2,5,7,6,9,2,11,7,8,ok,no_info,379
X,5,7,6,6,6,6,7,2,5,7,7,10,3,8,7,8,ok,no_info,380
X,3,7,5,5,2,10,5,2,8,10,1,7,3,7,3,10,ok,no_info,381
X,6,10,8,8,7,7,7,3,6,6,6,8,6,7,13,10,ok,no_info,382
X,4,11,6,8,5,7,7,3,8,5,6,8,2,8,6,8,ok,no_info,383
X,3,5,5,4,4,9,8,2,6,8,5,6,2,6,7,7,ok,no_info,384
X,3,6,5,4,3,7,7,1,7,10,6,8,3,8,3,7,ok,no_info,385
X,4,5,6,4,3,7,7,1,9,10,6,8,2,8,3,7,ok,no_info,386
X,2,2,3,3,2,8,7,3,8,6,6,8,2,8,6,8,ok,no_info,387
X,4,9,7,7,3,7,7,1,9,10,6,8,3,8,4,7,ok,no_info,388
X,2,3,3,2,2,8,7,3,9,6,6,8,2,8,5,8,ok,no_info,389
X,2,1,2,1,0,7,7,4,4,7,6,8,2,8,4,8,ok,no_info,390
X,1,0,1,0,0,7,7,3,5,7,6,8,2,8,4,8,ok,no_info,391
X,1,3,2,1,1,8,7,3,8,7,6,8,2,8,5,8,ok,no_info,392
X,3,5,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,393
X,4,4,5,6,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,394
X,11,13,10,8,5,6,8,2,9,9,7,9,5,7,5,7,ok,no_info,395
X,3,7,4,5,2,7,7,4,4,7,6,8,2,8,4,8,ok,no_info,396
X,4,7,6,5,3,5,8,1,8,10,10,9,2,9,3,6,ok,no_info,397
X,4,11,5,8,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,398
X,4,5,5,4,3,8,7,3,9,6,6,8,2,8,6,9,ok,no_info,399
X,5,8,8,6,4,5,8,2,8,11,10,10,3,8,3,6,ok,no_info,400
X,4,8,5,6,3,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,401
X,4,8,6,6,3,9,7,1,8,10,3,7,2,8,3,8,ok,no_info,402
X,4,8,5,6,4,7,7,3,8,5,6,8,3,8,6,8,ok,no_info,403
X,7,10,10,8,6,4,9,2,8,10,11,10,3,9,3,5,ok,no_info,404
X,7,10,10,8,5,6,7,1,9,10,8,9,3,8,4,7,ok,no_info,405
X,4,9,7,7,5,8,8,3,9,5,6,5,5,9,8,8,ok,no_info,406
X,4,9,6,7,5,8,8,3,8,5,6,5,4,10,8,7,ok,no_info,407
X,4,9,7,6,4,11,6,1,8,10,1,6,2,8,3,10,ok,no_info,408
X,2,1,2,1,0,8,7,4,4,7,6,8,3,8,4,8,ok,no_info,409
X,7,9,8,8,9,8,8,2,5,7,6,7,4,7,8,8,ok,no_info,410
X,3,4,5,3,2,10,7,2,8,11,3,7,2,8,3,9,ok,no_info,411
X,8,15,8,8,5,4,9,3,8,11,11,9,4,9,3,5,ok,no_info,412
X,4,8,6,6,4,8,8,3,8,6,5,6,4,9,7,8,ok,no_info,413
X,2,6,3,4,2,7,7,4,4,7,6,7,2,8,4,8,ok,no_info,414
X,3,6,5,4,3,8,7,4,9,6,6,6,3,8,6,7,ok,no_info,415
X,5,5,6,8,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,416
X,4,4,6,3,3,7,7,1,8,11,7,9,2,8,3,8,ok,no_info,417
X,3,4,5,3,2,9,6,1,8,10,4,8,2,8,3,9,ok,no_info,418
X,6,8,7,7,8,6,7,2,5,8,7,10,4,10,8,6,ok,no_info,419
X,4,4,6,3,3,6,7,1,8,10,8,8,2,8,3,7,ok,no_info,420
X,2,3,4,1,2,6,7,2,8,11,8,8,2,8,3,7,ok,no_info,421
X,3,6,5,4,3,7,7,1,8,10,6,8,2,8,3,7,ok,no_info,422
X,5,6,6,5,6,6,7,2,5,8,7,10,3,8,7,8,ok,no_info,423
X,7,10,8,5,4,6,8,2,8,11,6,9,4,7,4,6,ok,no_info,424
X,5,6,7,8,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,425
X,2,3,4,2,1,7,7,1,8,10,6,8,2,8,3,8,ok,no_info,426
X,2,3,4,2,2,9,7,2,8,11,3,7,2,7,2,8,ok,no_info,427
X,5,10,7,8,4,7,7,1,8,10,6,8,3,8,4,7,ok,no_info,428
X,4,8,5,7,6,7,8,1,5,7,6,7,3,5,8,7,ok,no_info,429
X,3,8,5,6,4,7,7,3,8,5,6,10,3,7,6,8,ok,no_info,430
X,3,5,5,5,4,8,8,2,5,8,6,8,3,8,7,8,ok,no_info,431
X,2,1,2,1,0,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,432
X,2,3,4,2,2,7,7,3,9,6,6,8,2,8,5,8,ok,no_info,433
X,3,7,4,5,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,434
X,5,11,8,8,4,11,5,2,8,10,0,7,3,8,4,10,ok,no_info,435
X,2,2,3,3,2,8,7,3,8,6,6,8,2,8,5,9,ok,no_info,436
X,6,9,8,8,9,7,7,2,5,7,6,8,4,8,8,8,ok,no_info,437
X,3,3,4,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,438
X,8,13,9,7,5,6,8,2,8,11,7,9,4,8,4,6,ok,no_info,439
X,5,8,8,6,4,9,7,1,8,10,4,7,3,9,4,9,ok,no_info,440
X,4,5,7,4,3,6,8,1,9,10,8,8,2,8,3,7,ok,no_info,441
X,4,9,6,6,5,7,7,3,9,5,7,9,5,7,8,8,ok,no_info,442
X,3,10,4,7,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,443
X,4,7,4,4,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,444
X,0,0,1,0,0,7,7,3,5,7,6,8,2,8,3,8,ok,no_info,445
X,4,9,6,7,5,7,7,3,8,5,6,8,3,8,6,7,ok,no_info,446
X,5,9,7,7,3,7,8,1,9,10,6,8,3,8,4,7,ok,no_info,447
X,3,6,4,4,1,7,7,6,2,7,6,8,3,8,4,8,ok,no_info,448
X,10,15,9,9,4,6,8,3,9,9,9,9,4,10,4,6,ok,no_info,449
X,2,3,4,1,1,5,9,2,8,10,9,8,2,8,3,6,ok,no_info,450
X,2,7,3,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,451
X,4,10,7,8,7,7,7,2,6,7,6,8,4,8,7,7,ok,no_info,452
X,6,10,7,5,3,5,8,2,7,11,8,8,4,9,3,6,ok,no_info,453
X,4,5,5,7,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,454
X,4,5,6,4,3,7,7,1,9,10,6,8,2,8,3,7,ok,no_info,455
X,4,10,6,8,6,7,7,2,6,7,6,8,3,9,6,8,ok,no_info,456
X,4,2,5,4,3,7,7,3,9,6,6,7,2,8,6,7,ok,no_info,457
X,6,11,9,8,6,4,9,1,8,10,11,10,3,9,3,5,ok,no_info,458
X,2,3,3,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,459
X,9,14,9,8,5,3,10,3,8,12,11,9,4,8,3,5,ok,no_info,460
X,4,7,5,5,4,8,6,2,5,6,7,7,2,9,7,9,ok,no_info,461
X,7,14,7,8,4,6,8,2,7,11,7,8,4,9,4,7,ok,no_info,462
X,4,10,7,7,4,9,7,0,8,9,5,7,2,8,3,8,ok,no_info,463
X,2,6,3,4,2,7,7,4,4,7,6,7,2,8,4,7,ok,no_info,464
X,5,6,6,8,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,465
X,3,7,5,5,4,7,7,2,6,7,5,8,3,6,5,8,ok,no_info,466
X,3,7,4,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,467
X,6,9,6,4,3,10,7,2,8,9,4,7,4,10,4,9,ok,no_info,468
X,4,9,5,6,3,8,7,4,9,6,6,6,3,8,6,7,ok,no_info,469
X,4,9,4,7,3,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,470
X,4,11,5,8,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,471
X,5,9,8,7,4,8,7,1,8,10,5,8,3,8,4,8,ok,no_info,472
X,2,1,2,1,0,8,7,4,4,7,6,8,3,8,4,8,ok,no_info,473
X,7,11,10,9,5,7,7,1,9,10,6,8,3,8,4,7,ok,no_info,474
X,4,5,5,4,4,7,7,2,4,7,6,8,2,9,7,7,ok,no_info,475
X,3,4,4,3,2,7,7,3,9,6,6,9,2,8,5,8,ok,no_info,476
X,3,4,4,5,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,477
X,2,7,3,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,478
X,6,12,7,7,4,8,7,2,7,11,4,6,4,8,4,7,ok,no_info,479
X,7,10,7,5,3,5,8,3,8,10,11,11,4,11,4,5,ok,no_info,480
X,6,8,8,6,6,7,7,2,5,6,6,7,3,9,10,9,ok,no_info,481
X,7,10,10,8,5,10,7,2,8,11,2,7,3,8,4,9,ok,no_info,482
X,5,8,8,6,4,6,8,1,8,10,8,8,3,8,4,7,ok,no_info,483
X,2,4,4,3,2,10,7,1,8,10,3,7,2,7,3,8,ok,no_info,484
X,4,5,5,7,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,485
X,2,1,4,3,2,7,8,3,9,6,6,7,2,8,6,7,ok,no_info,486
X,5,7,6,5,5,7,8,3,6,6,6,8,4,8,10,8,ok,no_info,487
X,7,11,8,6,4,8,8,2,8,11,6,7,4,12,4,8,ok,no_info,488
X,2,3,3,1,1,9,6,2,7,10,4,8,2,8,3,9,ok,no_info,489
X,3,3,5,2,2,9,7,2,8,11,4,7,2,7,3,8,ok,no_info,490
X,1,0,1,0,0,7,7,3,4,7,6,8,2,8,4,8,ok,no_info,491
X,4,8,5,6,4,8,7,3,8,5,6,7,3,9,7,7,ok,no_info,492
X,5,8,7,6,3,9,6,2,8,11,2,7,3,9,4,9,ok,no_info,493
X,4,6,6,6,5,6,7,2,5,7,7,9,3,9,8,8,ok,no_info,494
X,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,495
X,2,4,4,2,2,7,7,1,8,10,6,8,2,8,3,7,ok,no_info,496
X,5,11,6,6,4,6,9,2,6,10,10,8,4,14,4,6,ok,no_info,497
X,5,7,8,5,4,11,5,2,8,10,1,7,2,7,3,10,ok,no_info,498
X,3,6,5,4,3,7,7,4,9,6,6,6,3,8,6,7,ok,no_info,499
X,6,9,8,7,7,7,6,3,5,6,6,10,4,6,11,9,ok,no_info,500
X,5,11,8,8,6,8,7,3,9,5,6,8,3,8,7,8,ok,no_info,501
X,2,4,4,3,2,7,8,1,8,10,6,8,2,8,3,7,ok,no_info,502
X,2,1,3,3,2,8,7,3,9,6,6,6,2,8,5,8,ok,no_info,503
X,5,9,5,5,2,11,6,3,7,9,3,7,3,9,4,10,ok,no_info,504
X,5,7,7,5,6,8,6,2,5,6,7,7,3,10,10,8,ok,no_info,505
X,5,10,7,7,6,8,7,3,5,6,7,6,4,10,11,8,ok,no_info,506
X,5,11,8,8,5,11,7,1,8,10,2,6,4,9,4,11,ok,no_info,507
X,4,6,5,8,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,508
X,2,7,3,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,509
X,3,1,4,3,2,7,8,3,9,6,6,7,3,9,6,6,ok,no_info,510
X,3,4,5,3,2,8,7,4,9,6,6,9,4,7,7,9,ok,no_info,511
X,3,9,5,7,4,7,7,3,8,5,7,9,3,8,6,8,ok,no_info,512
X,5,11,6,8,4,8,7,4,4,7,6,8,3,8,4,8,ok,no_info,513
X,5,7,8,5,4,7,7,1,8,10,7,9,3,8,3,8,ok,no_info,514
X,5,5,6,8,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,515
X,4,8,5,5,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,516
X,3,5,6,3,3,8,6,1,8,10,5,8,2,8,3,8,ok,no_info,517
X,4,5,7,3,3,6,8,1,9,11,8,9,3,8,3,7,ok,no_info,518
X,3,4,6,3,2,7,7,1,9,11,6,8,2,8,3,8,ok,no_info,519
X,2,2,3,3,2,8,7,3,8,6,6,8,2,8,6,8,ok,no_info,520
X,4,5,8,4,3,8,7,1,9,11,4,7,3,8,3,8,ok,no_info,521
X,2,5,4,4,2,7,7,3,9,6,6,8,2,8,6,8,ok,no_info,522
X,3,9,6,7,5,7,6,2,6,7,5,8,3,6,7,7,ok,no_info,523
X,3,5,5,3,2,8,7,1,8,10,5,7,3,8,3,7,ok,no_info,524
X,3,5,5,3,2,7,7,1,8,10,6,8,2,8,3,8,ok,no_info,525
X,3,4,6,3,3,7,7,1,9,10,7,8,3,8,3,7,ok,no_info,526
X,2,1,2,1,0,8,7,4,4,7,6,8,3,8,4,8,ok,no_info,527
X,2,4,4,3,2,7,7,3,9,6,6,8,2,8,5,8,ok,no_info,528
X,4,6,6,4,5,8,6,3,5,6,7,8,3,9,8,9,ok,no_info,529
X,3,3,4,4,1,7,7,6,2,7,6,8,3,8,4,8,ok,no_info,530
X,4,10,5,7,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,531
X,4,5,8,4,3,7,7,1,9,10,6,8,2,8,3,7,ok,no_info,532
X,7,10,10,8,5,5,8,2,9,11,10,9,3,8,4,6,ok,no_info,533
X,4,11,6,8,6,8,8,2,6,7,7,8,5,11,8,8,ok,no_info,534
X,3,1,4,2,2,7,7,4,9,6,6,8,3,8,6,8,ok,no_info,535
X,3,7,4,5,2,8,7,4,4,7,6,8,2,8,4,8,ok,no_info,536
X,3,7,4,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,537
X,5,7,7,6,7,9,7,2,4,7,6,6,3,10,7,8,ok,no_info,538
X,3,5,5,4,2,7,8,1,8,10,8,8,2,8,3,7,ok,no_info,539
X,4,7,6,5,3,7,8,1,8,10,7,8,2,8,3,7,ok,no_info,540
X,3,7,4,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,541
X,4,7,5,6,5,7,8,2,5,7,6,7,3,5,7,8,ok,no_info,542
X,9,15,8,8,4,9,7,2,9,9,5,7,4,11,4,9,ok,no_info,543
X,6,9,7,8,8,8,6,1,6,7,6,8,4,13,9,8,ok,no_info,544
X,3,6,6,4,4,9,8,3,6,7,7,7,5,11,6,7,ok,no_info,545
X,4,9,5,6,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,546
X,2,3,3,2,1,7,7,3,9,6,6,8,2,8,5,7,ok,no_info,547
X,3,6,5,4,4,7,8,3,5,6,6,9,3,8,8,8,ok,no_info,548
X,4,10,5,7,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,549
X,3,4,4,3,2,7,7,3,9,6,6,9,2,8,5,8,ok,no_info,550
X,4,8,5,6,3,7,7,4,9,6,6,8,3,8,6,8,ok,no_info,551
X,5,9,8,7,4,8,8,1,9,10,5,7,3,8,4,8,ok,no_info,552
X,4,4,5,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,553
X,4,10,6,8,6,6,7,3,6,7,7,11,5,6,7,7,ok,no_info,554
X,4,8,6,6,3,7,8,0,7,9,7,8,2,8,3,7,ok,no_info,555
X,5,8,6,7,7,6,8,2,5,8,7,10,2,8,7,8,ok,no_info,556
X,4,5,5,7,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,557
X,2,4,4,3,2,10,6,2,8,10,3,7,2,8,3,9,ok,no_info,558
X,3,3,5,2,2,5,9,2,7,10,9,8,2,8,3,6,ok,no_info,559
X,2,3,3,2,2,7,7,3,9,6,6,8,2,8,6,8,ok,no_info,560
X,5,10,8,8,7,8,6,3,6,7,4,6,6,7,9,6,ok,no_info,561
X,2,1,2,1,0,7,7,4,4,7,6,8,2,8,4,8,ok,no_info,562
X,4,8,6,6,4,9,6,1,8,10,3,7,3,9,4,9,ok,no_info,563
X,7,11,6,6,3,5,8,3,9,10,9,10,4,7,4,5,ok,no_info,564
X,3,6,4,4,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,565
X,7,11,7,6,3,4,8,3,9,9,11,10,4,11,4,5,ok,no_info,566
X,3,9,4,7,3,7,7,4,4,7,6,8,2,8,4,8,ok,no_info,567
X,4,7,6,5,5,7,8,2,6,7,6,8,4,8,5,8,ok,no_info,568
X,5,5,6,7,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,569
X,1,0,2,0,0,7,7,4,4,7,6,8,2,8,4,8,ok,no_info,570
X,3,6,4,4,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,571
X,3,6,5,4,3,8,7,4,9,6,6,8,3,8,6,8,ok,no_info,572
X,2,6,4,4,2,7,7,4,8,6,6,10,3,8,6,8,ok,no_info,573
X,4,9,6,7,4,9,7,0,8,9,4,8,2,8,3,8,ok,no_info,574
X,5,9,6,5,3,9,7,2,7,11,5,7,4,11,3,8,ok,no_info,575
X,3,8,4,5,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,576
X,4,9,5,4,2,6,8,1,7,11,6,8,3,7,4,6,ok,no_info,577
X,5,9,8,7,5,3,8,1,8,10,11,10,2,9,3,5,ok,no_info,578
X,4,6,5,8,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,579
X,5,9,6,8,7,7,8,1,5,7,6,8,3,6,8,8,ok,no_info,580
X,3,1,4,3,2,7,7,3,9,6,6,8,2,8,6,8,ok,no_info,581
X,3,6,4,5,4,7,8,2,5,8,6,8,2,7,6,7,ok,no_info,582
X,5,8,7,6,5,8,5,3,5,7,7,9,4,8,10,9,ok,no_info,583
X,5,11,8,8,7,7,7,3,8,5,7,10,3,8,6,8,ok,no_info,584
X,4,9,6,7,4,8,7,4,9,6,7,9,4,7,8,9,ok,no_info,585
X,5,10,6,8,4,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,586
X,4,9,6,6,4,7,6,3,8,5,6,9,3,8,7,8,ok,no_info,587
X,3,8,4,6,3,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,588
X,4,8,6,6,5,7,6,2,6,7,7,9,5,9,7,7,ok,no_info,589
X,2,6,4,4,2,7,8,3,8,6,6,6,3,8,7,7,ok,no_info,590
X,3,7,4,5,2,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,591
X,4,6,7,4,3,5,8,2,8,11,10,9,3,8,3,6,ok,no_info,592
X,9,15,10,9,6,8,7,2,8,11,5,7,5,9,4,7,ok,no_info,593
X,2,3,3,1,1,8,7,3,8,6,6,8,2,8,5,8,ok,no_info,594
X,3,4,4,3,2,8,7,3,9,6,6,8,2,8,6,8,ok,no_info,595
X,4,10,5,7,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,596
X,1,1,2,1,0,8,7,3,4,7,6,8,2,8,4,8,ok,no_info,597
X,4,8,5,6,3,7,7,4,4,7,6,7,3,8,4,8,ok,no_info,598
X,7,9,6,4,3,8,7,2,8,9,7,8,4,12,3,7,ok,no_info,599
X,3,4,4,5,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,600
X,1,3,2,1,1,8,7,4,8,7,6,8,2,8,5,8,ok,no_info,601
X,4,8,6,6,6,7,7,3,5,6,5,10,2,7,8,8,ok,no_info,602
X,6,11,8,8,8,7,6,3,5,6,6,9,4,7,11,10,ok,no_info,603
X,4,7,6,5,3,11,6,2,8,10,0,6,3,7,3,10,ok,no_info,604
X,6,9,9,7,5,7,7,0,8,10,6,8,3,8,3,7,ok,no_info,605
X,4,6,7,4,3,9,7,1,8,10,4,7,3,8,3,8,ok,no_info,606
X,2,1,2,1,0,8,7,4,4,7,6,8,3,8,4,8,ok,no_info,607
X,4,11,5,8,4,7,7,4,4,7,6,7,2,8,4,8,ok,no_info,608
X,3,7,4,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,609
X,5,8,7,6,3,9,7,2,8,10,4,7,3,8,4,8,ok,no_info,610
X,9,14,10,8,5,3,9,4,8,12,11,9,4,8,3,5,ok,no_info,611
X,4,11,7,8,6,8,8,2,6,7,6,6,6,10,9,8,ok,no_info,612
X,3,5,5,4,2,9,6,1,8,10,4,8,2,8,3,9,ok,no_info,613
X,3,6,5,4,3,8,7,3,8,6,6,8,2,8,6,8,ok,no_info,614
X,3,3,5,2,2,7,8,1,8,10,7,8,2,8,3,7,ok,no_info,615
X,4,10,5,8,3,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,616
X,2,3,3,2,1,8,7,3,8,6,6,8,2,8,5,8,ok,no_info,617
X,4,9,6,7,4,7,7,4,9,6,6,8,3,8,7,8,ok,no_info,618
X,3,7,5,5,3,4,8,1,7,10,11,9,2,9,3,5,ok,no_info,619
X,4,5,5,5,5,9,7,2,4,8,5,7,3,8,7,8,ok,no_info,620
X,3,8,5,6,4,7,7,3,8,6,7,10,3,7,7,8,ok,no_info,621
X,4,8,7,6,4,6,7,1,8,10,8,9,3,8,3,7,ok,no_info,622
X,4,8,6,6,3,7,7,1,8,10,6,8,3,8,4,7,ok,no_info,623
X,4,5,6,3,3,7,7,1,9,10,6,8,2,8,3,7,ok,no_info,624
X,5,9,7,8,8,7,8,2,5,8,6,8,4,6,8,9,ok,no_info,625
X,9,14,10,8,5,5,9,3,8,11,9,8,4,9,4,6,ok,no_info,626
X,3,8,4,6,3,7,7,3,8,6,6,10,3,8,6,8,ok,no_info,627
X,6,10,8,8,7,7,6,3,5,6,6,8,3,9,10,9,ok,no_info,628
X,3,4,4,5,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,629
X,4,9,7,7,5,7,7,3,9,5,6,10,3,8,6,8,ok,no_info,630
X,7,13,8,7,5,9,6,3,8,11,3,7,4,8,4,8,ok,no_info,631
X,5,7,7,6,7,8,7,2,5,7,6,8,3,9,8,8,ok,no_info,632
X,3,4,4,3,2,7,7,3,9,6,6,9,2,8,6,8,ok,no_info,633
X,2,3,4,1,1,6,8,2,8,11,8,8,2,8,3,7,ok,no_info,634
X,6,9,9,7,5,5,8,1,8,10,10,9,4,7,4,6,ok,no_info,635
X,4,4,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,636
X,4,7,6,5,3,7,8,1,8,10,7,8,2,8,3,8,ok,no_info,637
X,9,12,8,6,4,7,7,2,9,9,7,9,4,9,4,7,ok,no_info,638
X,5,9,8,6,4,4,9,3,8,11,12,9,3,9,4,5,ok,no_info,639
X,5,11,7,9,6,8,7,3,5,6,7,7,4,10,11,9,ok,no_info,640
X,3,8,5,6,3,7,8,4,9,6,6,7,3,9,7,7,ok,no_info,641
X,3,3,5,2,2,10,6,2,8,11,3,7,2,8,3,9,ok,no_info,642
X,2,3,3,1,1,6,8,2,8,10,8,9,2,8,2,7,ok,no_info,643
X,5,10,7,8,4,9,6,1,8,10,3,7,3,8,4,8,ok,no_info,644
